compound_formula,substructure,MP_id,paper_id,source_provenance,Tc_anchor_K,Tc_provenance_tier,Hc2_T_anchor,Hc2_anchor_type,Hc2_deviation_flag,Hc2_source,sample_form_commitment,predictor_method_scope,T_K,H_T,predicted_log_Jc,predicted_log_Jc_lower_95,predicted_log_Jc_upper_95,parent_match_uncertainty_envelope_dex,bootstrap_iterations,refusal_flag
Al0.09B2Mg0.91,conventional_AlB2,mp-763,,A1,34.7,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,0.1,5.324105348641889,5.1863788403346,5.559330705252185,0.0,5000,
Al0.09B2Mg0.91,conventional_AlB2,mp-763,,A1,34.7,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,1.0,5.268327380528502,5.105592915823584,5.506751427124972,0.0241882717625721,5000,
Al0.09B2Mg0.91,conventional_AlB2,mp-763,,A1,34.7,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,5.0,4.978628899283534,4.666190369578961,5.266417610807262,0.18628883502680615,5000,
Al0.09B2Mg0.91,conventional_AlB2,mp-763,,A1,34.7,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,0.1,4.973481303562738,4.6969730370392515,5.313528685521546,0.0,5000,
Al0.09B2Mg0.91,conventional_AlB2,mp-763,,A1,34.7,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,1.0,4.915994615962407,4.6199971937729485,5.263218944877717,0.02405396725212494,5000,
Al0.09B2Mg0.91,conventional_AlB2,mp-763,,A1,34.7,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,5.0,4.611329093317343,4.190073023635319,5.027380571858147,0.19028796382309388,5000,
Al0.09B2Mg0.91,conventional_AlB2,mp-763,,A1,34.7,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,26.719,0.1,4.652434587524703,4.196932746023043,5.169997883757132,0.0,5000,
Al0.09B2Mg0.91,conventional_AlB2,mp-763,,A1,34.7,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,26.719,1.0,4.594626193910516,4.121860764349097,5.119396320919394,0.024741268800516636,5000,
Al0.09B2Mg0.91,conventional_AlB2,mp-763,,A1,34.7,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,26.719,5.0,4.292389882387574,3.7021898319261064,4.881174171109375,0.19298602870143977,5000,
Al0.14B2Mg0.86,conventional_AlB2,mp-763,,A1,35.1,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,0.1,5.324105348641889,5.171003190830169,5.559330705252185,0.0,5000,
Al0.14B2Mg0.86,conventional_AlB2,mp-763,,A1,35.1,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,1.0,5.268976803339168,5.103248336736622,5.504780351850702,0.023734428952709052,5000,
Al0.14B2Mg0.86,conventional_AlB2,mp-763,,A1,35.1,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,5.0,4.979161227585859,4.65997924780446,5.2601945325867545,0.18461862858346656,5000,
Al0.14B2Mg0.86,conventional_AlB2,mp-763,,A1,35.1,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,0.1,4.979690677505768,4.698553341425925,5.310301230125434,0.0,5000,
Al0.14B2Mg0.86,conventional_AlB2,mp-763,,A1,35.1,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,1.0,4.922879612699596,4.618906194229048,5.264313028763689,0.02463936450351234,5000,
Al0.14B2Mg0.86,conventional_AlB2,mp-763,,A1,35.1,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,5.0,4.617197564277795,4.174075106894755,5.029789658533594,0.1892943751404097,5000,
Al0.14B2Mg0.86,conventional_AlB2,mp-763,,A1,35.1,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,27.027,0.1,4.651658515977499,4.183860703642732,5.169653504930845,0.0,5000,
Al0.14B2Mg0.86,conventional_AlB2,mp-763,,A1,35.1,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,27.027,1.0,4.594991071529925,4.115583150739832,5.121863670508242,0.025330420569887657,5000,
Al0.14B2Mg0.86,conventional_AlB2,mp-763,,A1,35.1,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,27.027,5.0,4.29161381084037,3.672325838288471,4.889628465379071,0.19346652716807888,5000,
Al0.15B2Mg0.85,conventional_AlB2,mp-763,,A1,31.5,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,0.1,5.324105348641889,5.171003190830169,5.549941092791016,0.0,5000,
Al0.15B2Mg0.85,conventional_AlB2,mp-763,,A1,31.5,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,1.0,5.271019861639648,5.1026131398903125,5.504780351850702,0.025744833147083312,5000,
Al0.15B2Mg0.85,conventional_AlB2,mp-763,,A1,31.5,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,5.0,4.980622895715926,4.6599317983817325,5.265395422341659,0.1842132186998473,5000,
Al0.15B2Mg0.85,conventional_AlB2,mp-763,,A1,31.5,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,0.1,4.9048257860937445,4.558114957755689,5.274564750330425,0.0,5000,
Al0.15B2Mg0.85,conventional_AlB2,mp-763,,A1,31.5,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,1.0,4.847162786094373,4.4851945387733965,5.228599472100351,0.02541335411134149,5000,
Al0.15B2Mg0.85,conventional_AlB2,mp-763,,A1,31.5,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,5.0,4.537636868795291,4.048028225524992,4.994166482205307,0.19155818549454473,5000,
Al0.15B2Mg0.85,conventional_AlB2,mp-763,,A1,31.5,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,24.255,0.1,4.659407021316167,4.130643567802703,5.173091874993016,0.0,5000,
Al0.15B2Mg0.85,conventional_AlB2,mp-763,,A1,31.5,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,24.255,1.0,4.602610197023525,4.0574350824437,5.129562150502817,0.023851286743370892,5000,
Al0.15B2Mg0.85,conventional_AlB2,mp-763,,A1,31.5,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,24.255,5.0,4.298185771324155,3.6436891935798243,4.894155812062641,0.1975508117543372,5000,
Al0.185B2Mg0.815,conventional_AlB2,mp-763,,A1,25.3,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,0.1,5.324105348641889,5.171003190830169,5.549941092791016,0.0,5000,
Al0.185B2Mg0.815,conventional_AlB2,mp-763,,A1,25.3,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,1.0,5.270343882357867,5.102014001796972,5.502017363292661,0.02545946454299841,5000,
Al0.185B2Mg0.815,conventional_AlB2,mp-763,,A1,25.3,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,5.0,4.979576386144396,4.651863879031354,5.261122873473595,0.18746462809365472,5000,
Al0.185B2Mg0.815,conventional_AlB2,mp-763,,A1,25.3,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,0.1,4.632190517551913,4.058320323782376,5.161014653948463,0.0,5000,
Al0.185B2Mg0.815,conventional_AlB2,mp-763,,A1,25.3,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,1.0,4.576844733503727,3.9920640563590544,5.115734979770557,0.023700365156923198,5000,
Al0.185B2Mg0.815,conventional_AlB2,mp-763,,A1,25.3,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,5.0,4.273368931355641,3.5868468401630578,4.885784232727443,0.19321999639689658,5000,
Al0.185B2Mg0.815,conventional_AlB2,mp-763,,A1,25.3,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,19.481,0.1,4.678717016248374,4.153367192610604,5.181532037826489,0.0,5000,
Al0.185B2Mg0.815,conventional_AlB2,mp-763,,A1,25.3,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,19.481,1.0,4.624350229798847,4.0871109251872815,5.135534526067748,0.023897673223099325,5000,
Al0.185B2Mg0.815,conventional_AlB2,mp-763,,A1,25.3,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,19.481,5.0,4.319870875177763,3.6697795394701975,4.904831624032511,0.19335136186987256,5000,
Al0.19B2Mg0.81,conventional_AlB2,mp-763,,A1,30.8,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,0.1,5.324105348641889,5.171003190830169,5.559330705252185,0.0,5000,
Al0.19B2Mg0.81,conventional_AlB2,mp-763,,A1,30.8,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,1.0,5.269431390263902,5.102014001796972,5.50466439194405,0.024248574938493306,5000,
Al0.19B2Mg0.81,conventional_AlB2,mp-763,,A1,30.8,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,5.0,4.9763786985300005,4.662443950924451,5.264408696891235,0.18476309041816652,5000,
Al0.19B2Mg0.81,conventional_AlB2,mp-763,,A1,30.8,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,0.1,4.888277304935218,4.53151860173425,5.266477101100772,0.0,5000,
Al0.19B2Mg0.81,conventional_AlB2,mp-763,,A1,30.8,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,1.0,4.82884292000169,4.458377247954478,5.220476756774985,0.026114476733680725,5000,
Al0.19B2Mg0.81,conventional_AlB2,mp-763,,A1,30.8,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,5.0,4.519732064558616,4.028997906686251,4.987109003591003,0.19054966431542741,5000,
Al0.19B2Mg0.81,conventional_AlB2,mp-763,,A1,30.8,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,23.716,0.1,4.661140563086377,4.134165255043057,5.173861127624806,0.0,5000,
Al0.19B2Mg0.81,conventional_AlB2,mp-763,,A1,30.8,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,23.716,1.0,4.605278477765651,4.054025311201428,5.1285814534469,0.02471649707782042,5000,
Al0.19B2Mg0.81,conventional_AlB2,mp-763,,A1,30.8,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,23.716,5.0,4.3029997747915365,3.666231489785893,4.894493030115037,0.19607583239260773,5000,
Al0.1B2Mg0.9,conventional_AlB2,mp-763,,A1,34.3,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,0.1,5.324105348641889,5.1863788403346,5.559330705252185,0.0,5000,
Al0.1B2Mg0.9,conventional_AlB2,mp-763,,A1,34.3,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,1.0,5.270126875332979,5.107188996046361,5.508722502399244,0.025149367837425274,5000,
Al0.1B2Mg0.9,conventional_AlB2,mp-763,,A1,34.3,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,5.0,4.980622895715926,4.667268958449525,5.264406632650265,0.18444619068019374,5000,
Al0.1B2Mg0.9,conventional_AlB2,mp-763,,A1,34.3,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,0.1,4.967016371410289,4.67238853273506,5.3030498964359705,0.0,5000,
Al0.1B2Mg0.9,conventional_AlB2,mp-763,,A1,34.3,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,1.0,4.909290568303619,4.598024095657174,5.259763394505914,0.024448574173899118,5000,
Al0.1B2Mg0.9,conventional_AlB2,mp-763,,A1,34.3,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,5.0,4.6063545665355194,4.158229897217055,5.0310216003331485,0.1898638701851807,5000,
Al0.1B2Mg0.9,conventional_AlB2,mp-763,,A1,34.3,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,26.410999999999998,0.1,4.661372266581253,4.138670749715988,5.170350854679169,0.0,5000,
Al0.1B2Mg0.9,conventional_AlB2,mp-763,,A1,34.3,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,26.410999999999998,1.0,4.601372399256617,4.059207229741771,5.1291554921488975,0.02275411045772735,5000,
Al0.1B2Mg0.9,conventional_AlB2,mp-763,,A1,34.3,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,26.410999999999998,5.0,4.298661803140782,3.6566942728617673,4.891550761331173,0.19526189702067498,5000,
Al0.21B2Mg0.79,conventional_AlB2,mp-763,,A1,27.1,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,0.1,5.324105348641889,5.171003190830169,5.559330705252185,0.0,5000,
Al0.21B2Mg0.79,conventional_AlB2,mp-763,,A1,27.1,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,1.0,5.269401297056348,5.102014001796972,5.506411368300817,0.0242333297955053,5000,
Al0.21B2Mg0.79,conventional_AlB2,mp-763,,A1,27.1,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,5.0,4.98039196413065,4.66194451505004,5.264406632650265,0.18427232167579444,5000,
Al0.21B2Mg0.79,conventional_AlB2,mp-763,,A1,27.1,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,0.1,4.744526540283598,4.3169298207889115,5.207250250464953,0.0,5000,
Al0.21B2Mg0.79,conventional_AlB2,mp-763,,A1,27.1,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,1.0,4.686635556161895,4.240159537278387,5.154690217507174,0.023836400107248856,5000,
Al0.21B2Mg0.79,conventional_AlB2,mp-763,,A1,27.1,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,5.0,4.379591047492615,3.7982401211132575,4.924759181725385,0.1939328925239101,5000,
Al0.21B2Mg0.79,conventional_AlB2,mp-763,,A1,27.1,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,20.867,0.1,4.6740128578023805,4.195432140098158,5.178647412194633,0.0,5000,
Al0.21B2Mg0.79,conventional_AlB2,mp-763,,A1,27.1,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,20.867,1.0,4.617187760033323,4.1211801378661646,5.127471346011634,0.02381754224992072,5000,
Al0.21B2Mg0.79,conventional_AlB2,mp-763,,A1,27.1,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,20.867,5.0,4.31300913952106,3.6850408201746934,4.893674506847484,0.1951166312607313,5000,
Al0.29B2Mg0.71,conventional_AlB2,mp-1207086,,A1,24.0,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,0.1,5.324105348641889,5.185994449096989,5.559330705252185,0.0,5000,
Al0.29B2Mg0.71,conventional_AlB2,mp-1207086,,A1,24.0,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,1.0,5.269393565600504,5.104680266782216,5.504780351850702,0.024519860509003344,5000,
Al0.29B2Mg0.71,conventional_AlB2,mp-1207086,,A1,24.0,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,5.0,4.979161227585859,4.667150606665967,5.26081579515503,0.18640771654643284,5000,
Al0.29B2Mg0.71,conventional_AlB2,mp-1207086,,A1,24.0,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,0.1,4.532527381675038,3.9313693112549584,5.122566034709524,0.0,5000,
Al0.29B2Mg0.71,conventional_AlB2,mp-1207086,,A1,24.0,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,1.0,4.471824194429651,3.8621771553946442,5.0714470700637495,0.023601908993176934,5000,
Al0.29B2Mg0.71,conventional_AlB2,mp-1207086,,A1,24.0,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,5.0,4.169777367639243,3.417553977807924,4.833818255696782,0.1933820920968614,5000,
Al0.29B2Mg0.71,conventional_AlB2,mp-1207086,,A1,24.0,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,18.48,0.1,4.691934773103534,4.227500869844838,5.183912851846123,0.0,5000,
Al0.29B2Mg0.71,conventional_AlB2,mp-1207086,,A1,24.0,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,18.48,1.0,4.634043788981831,4.15322640344753,5.138633177668217,0.024699589176046644,5000,
Al0.29B2Mg0.71,conventional_AlB2,mp-1207086,,A1,24.0,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,18.48,5.0,4.332015613097519,3.7155857863380657,4.896660051887063,0.19290548214738834,5000,
Al0.2B2Mg0.8,conventional_AlB2,mp-1222150,,A1,28.71,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,0.1,5.324105348641889,5.1863788403346,5.559330705252185,0.0,5000,
Al0.2B2Mg0.8,conventional_AlB2,mp-1222150,,A1,28.71,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,1.0,5.270343882357867,5.106267801025989,5.506323838669852,0.025540543072663624,5000,
Al0.2B2Mg0.8,conventional_AlB2,mp-1222150,,A1,28.71,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,5.0,4.981987504912386,4.661953624195636,5.264408696891235,0.18361418041023203,5000,
Al0.2B2Mg0.8,conventional_AlB2,mp-1222150,,A1,28.71,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,0.1,4.822647244745413,4.434713863843735,5.2377917615988165,0.0,5000,
Al0.2B2Mg0.8,conventional_AlB2,mp-1222150,,A1,28.71,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,1.0,4.759117657801511,4.370576702533519,5.196034795119442,0.026973341564398012,5000,
Al0.2B2Mg0.8,conventional_AlB2,mp-1222150,,A1,28.71,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,5.0,4.448178719680456,3.9481208539153747,4.968527422986587,0.19400596098232903,5000,
Al0.2B2Mg0.8,conventional_AlB2,mp-1222150,,A1,28.71,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,22.1067,0.1,4.666862310852027,4.2181630321746235,5.19221421241922,0.0,5000,
Al0.2B2Mg0.8,conventional_AlB2,mp-1222150,,A1,28.71,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,22.1067,1.0,4.609674466796333,4.145103249856758,5.1407318901436225,0.02448945693926241,5000,
Al0.2B2Mg0.8,conventional_AlB2,mp-1222150,,A1,28.71,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,22.1067,5.0,4.305765255342217,3.7244721840822357,4.9078289341562265,0.19404439461766287,5000,
Al0.5B2Mg0.5,conventional_AlB2,mp-1207086,,A1,12.9,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,0.1,5.324105348641889,5.171003190830169,5.549941092791016,0.0,5000,
Al0.5B2Mg0.5,conventional_AlB2,mp-1207086,,A1,12.9,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,1.0,5.269466290521237,5.1026131398903125,5.500999741249408,0.025434736441510175,5000,
Al0.5B2Mg0.5,conventional_AlB2,mp-1207086,,A1,12.9,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,5.0,4.981465135227783,4.661588655142967,5.255102393462412,0.1851151939248803,5000,
Al0.5B2Mg0.5,conventional_AlB2,mp-1207086,,A1,12.9,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,0.1,,,,,5000,T_above_Tc
Al0.5B2Mg0.5,conventional_AlB2,mp-1207086,,A1,12.9,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,1.0,,,,,5000,T_above_Tc
Al0.5B2Mg0.5,conventional_AlB2,mp-1207086,,A1,12.9,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,5.0,,,,,5000,T_above_Tc
Al0.5B2Mg0.5,conventional_AlB2,mp-1207086,,A1,12.9,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,9.933,0.1,4.799031524569726,4.4514469150051905,5.228173678526495,0.0,5000,
Al0.5B2Mg0.5,conventional_AlB2,mp-1207086,,A1,12.9,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,9.933,1.0,4.7412304012827065,4.372787735717349,5.179272851863656,0.026150719723944782,5000,
Al0.5B2Mg0.5,conventional_AlB2,mp-1207086,,A1,12.9,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,9.933,5.0,4.433610822730859,3.923378353178329,4.939868587084373,0.19194367690728775,5000,
Al0.69B2Mg0.31,conventional_AlB2,mp-1207086,,A1,11.1,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,0.1,5.324105348641889,5.1863788403346,5.559330705252185,0.0,5000,
Al0.69B2Mg0.31,conventional_AlB2,mp-1207086,,A1,11.1,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,1.0,5.271536162912187,5.106251513927366,5.50481893902118,0.02545946454299841,5000,
Al0.69B2Mg0.31,conventional_AlB2,mp-1207086,,A1,11.1,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,5.0,4.981543337214,4.666310110214952,5.263546589996212,0.18572840681102498,5000,
Al0.69B2Mg0.31,conventional_AlB2,mp-1207086,,A1,11.1,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,0.1,,,,,5000,T_above_Tc
Al0.69B2Mg0.31,conventional_AlB2,mp-1207086,,A1,11.1,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,1.0,,,,,5000,T_above_Tc
Al0.69B2Mg0.31,conventional_AlB2,mp-1207086,,A1,11.1,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,5.0,,,,,5000,T_above_Tc
Al0.69B2Mg0.31,conventional_AlB2,mp-1207086,,A1,11.1,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,8.547,0.1,4.8441538612760615,4.515127478065879,5.2460770858494215,0.0,5000,
Al0.69B2Mg0.31,conventional_AlB2,mp-1207086,,A1,11.1,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,8.547,1.0,4.785407509647748,4.439075775299604,5.196051420312061,0.025443499913333945,5000,
Al0.69B2Mg0.31,conventional_AlB2,mp-1207086,,A1,11.1,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,8.547,5.0,4.47814006717811,3.989701334483387,4.962902492250607,0.1922415250755103,5000,
Al0.6B2Mg0.4,conventional_AlB2,mp-1207086,,A1,8.925,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,0.1,5.324105348641889,5.171003190830169,5.549941092791016,0.0,5000,
Al0.6B2Mg0.4,conventional_AlB2,mp-1207086,,A1,8.925,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,1.0,5.269466290521237,5.1026131398903125,5.50466439194405,0.024564409541833143,5000,
