compound_formula,substructure,Tc_anchor_K,Hc2_T_anchor,T_K,H_T,withheld_reduced_field,refusal_flag,withheld_log_Jc,withheld_log_Jc_lower_95,withheld_log_Jc_upper_95
Ba(Fe1-xCox)2As2,iron_pnictide_122,22.8,50.0,4.2,0.1,0.002,H_below_validated_reduced_field,5.746354490991693,5.635326719245767,5.804964475493147
Ba(Fe1-xCox)2As2,iron_pnictide_122,22.8,50.0,4.2,1.0,0.02,H_below_validated_reduced_field,5.74127921142142,5.628803252827239,5.800390257193364
Ba(Fe1-xCox)2As2,iron_pnictide_122,22.8,50.0,4.2,5.0,0.1,H_below_validated_reduced_field,5.714390547645239,5.59829616963159,5.78144686886319
Ba(Fe1-xCox)2As2,iron_pnictide_122,22.8,50.0,20.0,0.1,0.002,H_below_validated_reduced_field,4.595389528477157,4.432559202650756,4.745863776009717
Ba(Fe1-xCox)2As2,iron_pnictide_122,22.8,50.0,20.0,1.0,0.02,H_below_validated_reduced_field,4.5907744482001895,4.427372836457305,4.7411830479046415
Ba(Fe1-xCox)2As2,iron_pnictide_122,22.8,50.0,20.0,5.0,0.1,H_below_validated_reduced_field,4.569546795598436,4.402658119449191,4.720099082522456
Ba(Fe1-xCox)2As2,iron_pnictide_122,22.8,50.0,17.556,0.1,0.002,H_below_validated_reduced_field,4.974320329998145,4.838380008473112,5.086045657117743
Ba(Fe1-xCox)2As2,iron_pnictide_122,22.8,50.0,17.556,1.0,0.02,H_below_validated_reduced_field,4.969493566532623,4.834087406933016,5.081183862191726
Ba(Fe1-xCox)2As2,iron_pnictide_122,22.8,50.0,17.556,5.0,0.1,H_below_validated_reduced_field,4.947657079792892,4.8129591043037685,5.061717065280928
Ba(Fe1-xCox)2As2,iron_pnictide_122,22.8,50.0,4.2,0.1,0.002,H_below_validated_reduced_field,5.746354490991693,5.636927477444992,5.813389291270404
Ba(Fe1-xCox)2As2,iron_pnictide_122,22.8,50.0,4.2,1.0,0.02,H_below_validated_reduced_field,5.741472784871311,5.632256751778779,5.803915302305488
Ba(Fe1-xCox)2As2,iron_pnictide_122,22.8,50.0,4.2,5.0,0.1,H_below_validated_reduced_field,5.714426985660092,5.606744830148727,5.783587415253628
Ba(Fe1-xCox)2As2,iron_pnictide_122,22.8,50.0,20.0,0.1,0.002,H_below_validated_reduced_field,4.594578734464027,4.436176788899751,4.745742282032558
Ba(Fe1-xCox)2As2,iron_pnictide_122,22.8,50.0,20.0,1.0,0.02,H_below_validated_reduced_field,4.589623111784053,4.430951726172771,4.741642268146651
Ba(Fe1-xCox)2As2,iron_pnictide_122,22.8,50.0,20.0,5.0,0.1,H_below_validated_reduced_field,4.567257676514327,4.407254928189809,4.718446506911608
Ba(Fe1-xCox)2As2,iron_pnictide_122,22.8,50.0,17.556,0.1,0.002,H_below_validated_reduced_field,4.97421215345618,4.843677151814124,5.088031481250142
Ba(Fe1-xCox)2As2,iron_pnictide_122,22.8,50.0,17.556,1.0,0.02,H_below_validated_reduced_field,4.968887095977257,4.840030178421262,5.084013681942526
Ba(Fe1-xCox)2As2,iron_pnictide_122,22.8,50.0,17.556,5.0,0.1,H_below_validated_reduced_field,4.946032638563464,4.817903095749873,5.06462288126263
Ba(Fe1-xCox)2As2,iron_pnictide_122,22.8,50.0,4.2,0.1,0.002,H_below_validated_reduced_field,5.746354490991693,5.635326719245767,5.813389291270404
Ba(Fe1-xCox)2As2,iron_pnictide_122,22.8,50.0,4.2,1.0,0.02,H_below_validated_reduced_field,5.741472784871311,5.624159877897084,5.802552678479633
Ba(Fe1-xCox)2As2,iron_pnictide_122,22.8,50.0,4.2,5.0,0.1,H_below_validated_reduced_field,5.713516768051195,5.595373809530867,5.7816081497672345
Ba(Fe1-xCox)2As2,iron_pnictide_122,22.8,50.0,20.0,0.1,0.002,H_below_validated_reduced_field,4.593267500266155,4.430497912804317,4.747379986765087
Ba(Fe1-xCox)2As2,iron_pnictide_122,22.8,50.0,20.0,1.0,0.02,H_below_validated_reduced_field,4.588287677121702,4.425426005417872,4.741661344922385
Ba(Fe1-xCox)2As2,iron_pnictide_122,22.8,50.0,20.0,5.0,0.1,H_below_validated_reduced_field,4.5664349134882505,4.397107675794731,4.717749302736668
Ba(Fe1-xCox)2As2,iron_pnictide_122,22.8,50.0,17.556,0.1,0.002,H_below_validated_reduced_field,4.9746954514906045,4.837065722529612,5.089575786776866
Ba(Fe1-xCox)2As2,iron_pnictide_122,22.8,50.0,17.556,1.0,0.02,H_below_validated_reduced_field,4.970005828715422,4.830838749804315,5.084085413843515
Ba(Fe1-xCox)2As2,iron_pnictide_122,22.8,50.0,17.556,5.0,0.1,H_below_validated_reduced_field,4.9473133493258885,4.806496237587668,5.062247718650679
FeTe1-xSex,iron_chalcogenide_11,14.0,47.0,4.2,0.1,0.002127659574468085,H_below_validated_reduced_field,5.996159972950191,5.877146982269887,6.121613313756543
FeTe1-xSex,iron_chalcogenide_11,14.0,47.0,4.2,1.0,0.02127659574468085,H_below_validated_reduced_field,5.98441565369311,5.8660114395193625,6.109868994499462
FeTe1-xSex,iron_chalcogenide_11,14.0,47.0,4.2,5.0,0.10638297872340426,H_below_validated_reduced_field,5.929148868030789,5.813729980977796,6.05472932559477
FeTe1-xSex,iron_chalcogenide_11,14.0,47.0,10.78,0.1,0.002127659574468085,H_below_validated_reduced_field,5.77078108195762,5.6771934145932885,5.910916209111701
FeTe1-xSex,iron_chalcogenide_11,14.0,47.0,10.78,1.0,0.02127659574468085,H_below_validated_reduced_field,5.7597498252193216,5.665449098463292,5.899780666361176
FeTe1-xSex,iron_chalcogenide_11,14.0,47.0,10.78,5.0,0.10638297872340426,H_below_validated_reduced_field,5.706281279183589,5.611374036269431,5.844856863244025
FeTe1-xSex,iron_chalcogenide_11,14.0,47.0,4.2,0.1,0.002127659574468085,H_below_validated_reduced_field,5.996159972950191,5.877146982269887,6.121613313756543
FeTe1-xSex,iron_chalcogenide_11,14.0,47.0,4.2,1.0,0.02127659574468085,H_below_validated_reduced_field,5.98441565369311,5.8660114395193625,6.109820183758652
FeTe1-xSex,iron_chalcogenide_11,14.0,47.0,4.2,5.0,0.10638297872340426,H_below_validated_reduced_field,5.9289980072454815,5.813729980977796,6.054451348051834
FeTe1-xSex,iron_chalcogenide_11,14.0,47.0,10.78,0.1,0.002127659574468085,H_below_validated_reduced_field,5.7731834589893865,5.677193417720374,5.9130339498401785
FeTe1-xSex,iron_chalcogenide_11,14.0,47.0,10.78,1.0,0.02127659574468085,H_below_validated_reduced_field,5.761857787667084,5.665867743270986,5.901898408165656
FeTe1-xSex,iron_chalcogenide_11,14.0,47.0,10.78,5.0,0.10638297872340426,H_below_validated_reduced_field,5.708683659342441,5.612693614946343,5.848561217103196
BaFe2As2,iron_pnictide_122,20.0,60.0,4.2,0.1,0.0016666666666666668,H_below_validated_reduced_field,5.746354490991693,5.635326719245767,5.804297695181981
BaFe2As2,iron_pnictide_122,20.0,60.0,4.2,1.0,0.016666666666666666,H_below_validated_reduced_field,5.742471874037705,5.631502249518412,5.799444412884155
BaFe2As2,iron_pnictide_122,20.0,60.0,4.2,5.0,0.08333333333333333,H_below_validated_reduced_field,5.720311430546791,5.607899140450289,5.783729784290985
BaFe2As2,iron_pnictide_122,20.0,60.0,15.4,0.1,0.0016666666666666668,H_below_validated_reduced_field,4.993227584619333,4.860835386532075,5.10306461985974
BaFe2As2,iron_pnictide_122,20.0,60.0,15.4,1.0,0.016666666666666666,H_below_validated_reduced_field,4.988844505826725,4.856648073482689,5.099484628306484
BaFe2As2,iron_pnictide_122,20.0,60.0,15.4,5.0,0.08333333333333333,H_below_validated_reduced_field,4.9701227543526105,4.835145950239752,5.081994270124895
BaFe2As2,iron_pnictide_122,20.0,60.0,4.2,0.1,0.0016666666666666668,H_below_validated_reduced_field,5.746354490991693,5.614582757298319,5.804297695181981
BaFe2As2,iron_pnictide_122,20.0,60.0,4.2,1.0,0.016666666666666666,H_below_validated_reduced_field,5.740930754019642,5.612334007050142,5.800297472953986
BaFe2As2,iron_pnictide_122,20.0,60.0,4.2,5.0,0.08333333333333333,H_below_validated_reduced_field,5.717060248955132,5.597475736544347,5.78417738251604
BaFe2As2,iron_pnictide_122,20.0,60.0,15.4,0.1,0.0016666666666666668,H_below_validated_reduced_field,4.993227584619333,4.858071264496816,5.10090160883266
BaFe2As2,iron_pnictide_122,20.0,60.0,15.4,1.0,0.016666666666666666,H_below_validated_reduced_field,4.989108348406729,4.853201060107369,5.097422324701356
BaFe2As2,iron_pnictide_122,20.0,60.0,15.4,5.0,0.08333333333333333,H_below_validated_reduced_field,4.969741478243009,4.832651329994495,5.080366511932399
BaFe2As2,iron_pnictide_122,20.0,60.0,4.2,0.1,0.0016666666666666668,H_below_validated_reduced_field,5.746354490991693,5.635326719245767,5.804297695181981
BaFe2As2,iron_pnictide_122,20.0,60.0,4.2,1.0,0.016666666666666666,H_below_validated_reduced_field,5.74132809830613,5.631502249518412,5.801082693426093
BaFe2As2,iron_pnictide_122,20.0,60.0,4.2,5.0,0.08333333333333333,H_below_validated_reduced_field,5.718019243994539,5.605698311583724,5.784817234610688
BaFe2As2,iron_pnictide_122,20.0,60.0,15.4,0.1,0.0016666666666666668,H_below_validated_reduced_field,4.990880874577853,4.858074115246697,5.098453673497526
BaFe2As2,iron_pnictide_122,20.0,60.0,15.4,1.0,0.016666666666666666,H_below_validated_reduced_field,4.98703916413381,4.853839981127738,5.094573678454996
BaFe2As2,iron_pnictide_122,20.0,60.0,15.4,5.0,0.08333333333333333,H_below_validated_reduced_field,4.9685215185276,4.836323222264523,5.075325383802136
BaFe2As2,iron_pnictide_122,20.0,60.0,4.2,0.1,0.0016666666666666668,H_below_validated_reduced_field,5.746354490991693,5.635326719245767,5.804297695181981
BaFe2As2,iron_pnictide_122,20.0,60.0,4.2,1.0,0.016666666666666666,H_below_validated_reduced_field,5.742471874037705,5.631443186310285,5.801489751335736
BaFe2As2,iron_pnictide_122,20.0,60.0,4.2,5.0,0.08333333333333333,H_below_validated_reduced_field,5.721098557374594,5.605674641948804,5.78552289315222
BaFe2As2,iron_pnictide_122,20.0,60.0,15.4,0.1,0.0016666666666666668,H_below_validated_reduced_field,4.994117038860677,4.861339968414854,5.104481112344346
BaFe2As2,iron_pnictide_122,20.0,60.0,15.4,1.0,0.016666666666666666,H_below_validated_reduced_field,4.989850172695595,4.856985173539196,5.101362090610198
BaFe2As2,iron_pnictide_122,20.0,60.0,15.4,5.0,0.08333333333333333,H_below_validated_reduced_field,4.971615338596476,4.839445332363508,5.083220356924254
BaFe2As2,iron_pnictide_122,20.0,60.0,4.2,0.1,0.0016666666666666668,H_below_validated_reduced_field,5.746354490991693,5.635326719245767,5.804964475493147
BaFe2As2,iron_pnictide_122,20.0,60.0,4.2,1.0,0.016666666666666666,H_below_validated_reduced_field,5.74198049185465,5.631431817737203,5.80193283628204
BaFe2As2,iron_pnictide_122,20.0,60.0,4.2,5.0,0.08333333333333333,H_below_validated_reduced_field,5.718926912196215,5.606935473597071,5.787182391033127
BaFe2As2,iron_pnictide_122,20.0,60.0,15.4,0.1,0.0016666666666666668,H_below_validated_reduced_field,4.990549590435212,4.860638960145242,5.106045955224336
BaFe2As2,iron_pnictide_122,20.0,60.0,15.4,1.0,0.016666666666666666,H_below_validated_reduced_field,4.986768222852311,4.856074254217472,5.102065960429056
BaFe2As2,iron_pnictide_122,20.0,60.0,15.4,5.0,0.08333333333333333,H_below_validated_reduced_field,4.969201097437153,4.83646587289385,5.086399799651918
BaFe2As2,iron_pnictide_122,20.0,60.0,4.2,0.1,0.0016666666666666668,H_below_validated_reduced_field,5.746354490991693,5.635326719245767,5.804297695181981
BaFe2As2,iron_pnictide_122,20.0,60.0,4.2,1.0,0.016666666666666666,H_below_validated_reduced_field,5.741489109671595,5.631392519327543,5.800006853350123
BaFe2As2,iron_pnictide_122,20.0,60.0,4.2,5.0,0.08333333333333333,H_below_validated_reduced_field,5.718019243994539,5.6050195491573165,5.7850540442732505
BaFe2As2,iron_pnictide_122,20.0,60.0,15.4,0.1,0.0016666666666666668,H_below_validated_reduced_field,4.992848954497736,4.858808485400028,5.106035995652079
BaFe2As2,iron_pnictide_122,20.0,60.0,15.4,1.0,0.016666666666666666,H_below_validated_reduced_field,4.988879213187543,4.855547374285343,5.10249538506946
BaFe2As2,iron_pnictide_122,20.0,60.0,15.4,5.0,0.08333333333333333,H_below_validated_reduced_field,4.96984319389097,4.834630504571607,5.0863925079440255
Ba(Fe0.93Co0.07)2As2,iron_pnictide_122,22.0,50.0,4.2,0.1,0.002,H_below_validated_reduced_field,5.746354490991693,5.635326719245767,5.804297695181981
Ba(Fe0.93Co0.07)2As2,iron_pnictide_122,22.0,50.0,4.2,1.0,0.02,H_below_validated_reduced_field,5.740902344022302,5.631847852882247,5.798984950485196
Ba(Fe0.93Co0.07)2As2,iron_pnictide_122,22.0,50.0,4.2,5.0,0.1,H_below_validated_reduced_field,5.713100763529607,5.599898036486911,5.779558891903913
Ba(Fe0.93Co0.07)2As2,iron_pnictide_122,22.0,50.0,20.0,0.1,0.002,H_below_validated_reduced_field,4.418881454698534,4.24471342227902,4.590637071652218
Ba(Fe0.93Co0.07)2As2,iron_pnictide_122,22.0,50.0,20.0,1.0,0.02,H_below_validated_reduced_field,4.413910873872538,4.2386824116835005,4.585397892180084
Ba(Fe0.93Co0.07)2As2,iron_pnictide_122,22.0,50.0,20.0,5.0,0.1,H_below_validated_reduced_field,4.391023906436939,4.214162395506036,4.562512313083631
Ba(Fe0.93Co0.07)2As2,iron_pnictide_122,22.0,50.0,16.94,0.1,0.002,H_below_validated_reduced_field,4.979579381402671,4.847947254213138,5.091239101109148
Ba(Fe0.93Co0.07)2As2,iron_pnictide_122,22.0,50.0,16.94,1.0,0.02,H_below_validated_reduced_field,4.974577731969333,4.84299812737788,5.086623992601591
Ba(Fe0.93Co0.07)2As2,iron_pnictide_122,22.0,50.0,16.94,5.0,0.1,H_below_validated_reduced_field,4.95065710203412,4.819857143467837,5.064332574256165
Ba(Fe0.93Co0.07)2As2,iron_pnictide_122,22.0,50.0,4.2,0.1,0.002,H_below_validated_reduced_field,5.746354490991693,5.634996135701567,5.804297695181981
Ba(Fe0.93Co0.07)2As2,iron_pnictide_122,22.0,50.0,4.2,1.0,0.02,H_below_validated_reduced_field,5.74127921142142,5.628843003680064,5.798986590839629
Ba(Fe0.93Co0.07)2As2,iron_pnictide_122,22.0,50.0,4.2,5.0,0.1,H_below_validated_reduced_field,5.7140500127388165,5.597035221941278,5.779943519026171
Ba(Fe0.93Co0.07)2As2,iron_pnictide_122,22.0,50.0,20.0,0.1,0.002,H_below_validated_reduced_field,4.417340269951092,4.236783225023387,4.585112883781825
Ba(Fe0.93Co0.07)2As2,iron_pnictide_122,22.0,50.0,20.0,1.0,0.02,H_below_validated_reduced_field,4.412466171768839,4.232699175235553,4.579465648647413
Ba(Fe0.93Co0.07)2As2,iron_pnictide_122,22.0,50.0,20.0,5.0,0.1,H_below_validated_reduced_field,4.390010617327086,4.208761960991911,4.557993809930712
Ba(Fe0.93Co0.07)2As2,iron_pnictide_122,22.0,50.0,16.94,0.1,0.002,H_below_validated_reduced_field,4.977960842436996,4.841141287391208,5.089148407294945
Ba(Fe0.93Co0.07)2As2,iron_pnictide_122,22.0,50.0,16.94,1.0,0.02,H_below_validated_reduced_field,4.973126784333694,4.835865503025993,5.08365108936765
Ba(Fe0.93Co0.07)2As2,iron_pnictide_122,22.0,50.0,16.94,5.0,0.1,H_below_validated_reduced_field,4.951108814521222,4.8112758024580735,5.062902070900567
Ba(Fe0.93Co0.07)2As2,iron_pnictide_122,22.0,50.0,4.2,0.1,0.002,H_below_validated_reduced_field,5.746354490991693,5.635326719245767,5.804297695181981
Ba(Fe0.93Co0.07)2As2,iron_pnictide_122,22.0,50.0,4.2,1.0,0.02,H_below_validated_reduced_field,5.741601371428844,5.629090242117395,5.799917278587123
Ba(Fe0.93Co0.07)2As2,iron_pnictide_122,22.0,50.0,4.2,5.0,0.1,H_below_validated_reduced_field,5.714534317360622,5.59939248345205,5.780706044069672
Ba(Fe0.93Co0.07)2As2,iron_pnictide_122,22.0,50.0,20.0,0.1,0.002,H_below_validated_reduced_field,4.417353926429788,4.241835785989397,4.59090181349319
Ba(Fe0.93Co0.07)2As2,iron_pnictide_122,22.0,50.0,20.0,1.0,0.02,H_below_validated_reduced_field,4.412498277461028,4.2362380080167,4.587654288165104
Ba(Fe0.93Co0.07)2As2,iron_pnictide_122,22.0,50.0,20.0,5.0,0.1,H_below_validated_reduced_field,4.389273874131666,4.213765238880002,4.566708952119358
Ba(Fe0.93Co0.07)2As2,iron_pnictide_122,22.0,50.0,16.94,0.1,0.002,H_below_validated_reduced_field,4.97817509917789,4.8453217041496615,5.09267445281957
Ba(Fe0.93Co0.07)2As2,iron_pnictide_122,22.0,50.0,16.94,1.0,0.02,H_below_validated_reduced_field,4.973437160248596,4.8409936135429215,5.087948200945611
Ba(Fe0.93Co0.07)2As2,iron_pnictide_122,22.0,50.0,16.94,5.0,0.1,H_below_validated_reduced_field,4.9509217808775645,4.816974319151207,5.067726831136684
Ba(Fe0.93Co0.07)2As2,iron_pnictide_122,22.0,50.0,4.2,0.1,0.002,H_below_validated_reduced_field,5.746354490991693,5.635326719245767,5.804297695181981
Ba(Fe0.93Co0.07)2As2,iron_pnictide_122,22.0,50.0,4.2,1.0,0.02,H_below_validated_reduced_field,5.740505160763102,5.632256751778779,5.799049681106711
Ba(Fe0.93Co0.07)2As2,iron_pnictide_122,22.0,50.0,4.2,5.0,0.1,H_below_validated_reduced_field,5.713137201544459,5.602497840824703,5.779575122626036
Ba(Fe0.93Co0.07)2As2,iron_pnictide_122,22.0,50.0,20.0,0.1,0.002,H_below_validated_reduced_field,4.415024466428212,4.243028767823904,4.587727452413057
Ba(Fe0.93Co0.07)2As2,iron_pnictide_122,22.0,50.0,20.0,1.0,0.02,H_below_validated_reduced_field,4.4104694598602885,4.238271965326098,4.583759150107913
Ba(Fe0.93Co0.07)2As2,iron_pnictide_122,22.0,50.0,20.0,5.0,0.1,H_below_validated_reduced_field,4.387287887485713,4.2111043944498014,4.558720683177996
Ba(Fe0.93Co0.07)2As2,iron_pnictide_122,22.0,50.0,16.94,0.1,0.002,H_below_validated_reduced_field,4.977307056169064,4.846009518137907,5.090609004384152
Ba(Fe0.93Co0.07)2As2,iron_pnictide_122,22.0,50.0,16.94,1.0,0.02,H_below_validated_reduced_field,4.971864708531776,4.841040452712591,5.086150241490729
Ba(Fe0.93Co0.07)2As2,iron_pnictide_122,22.0,50.0,16.94,5.0,0.1,H_below_validated_reduced_field,4.949491384146943,4.816905804745749,5.064953420109849
MgB2,conventional_AlB2,39.0,15.5,4.2,0.1,0.0064516129032258064,H_below_validated_reduced_field,5.324105348641889,5.171003190830169,5.559330705252185
MgB2,conventional_AlB2,39.0,15.5,4.2,1.0,0.06451612903225806,H_below_validated_reduced_field,5.26911416701377,5.118802210525354,5.499493166429662
MgB2,conventional_AlB2,39.0,15.5,20.0,0.1,0.0064516129032258064,H_below_validated_reduced_field,5.037661166864107,4.782757465289224,5.34094158238879
MgB2,conventional_AlB2,39.0,15.5,20.0,1.0,0.06451612903225806,H_below_validated_reduced_field,4.977738083395595,4.72484713608798,5.284723233855838
MgB2,conventional_AlB2,39.0,15.5,30.03,0.1,0.0064516129032258064,H_below_validated_reduced_field,4.65311892419406,4.186833280774829,5.176078077539165
MgB2,conventional_AlB2,39.0,15.5,30.03,1.0,0.06451612903225806,H_below_validated_reduced_field,4.598444965816073,4.13215100152049,5.116264037044381
