pdf,n_chars,families,cap_field_vs_T,cap_jc_vs_H,both,unreadable
1206.1399v2.pdf,38570,iron_chalcogenide_11;iron_pnictide_122;MgB2_class;iron_pnictide_1111,0,0,0,0
1405.3086v1.pdf,27602,iron_chalcogenide_11;cuprate;iron_pnictide_1111,0,0,0,0
1604.08686v1.pdf,23185,cuprate,1,0,0,0
0809.3079v3.pdf,24120,,0,0,0,0
2007.10049v3.pdf,35446,cuprate,0,0,0,0
1505.06744v3.pdf,21733,,0,0,0,0
2010.10434v3.pdf,27830,cuprate,1,0,0,0
0912.1815v1.pdf,20008,,0,0,0,0
2307.16402v2.pdf,15052,cuprate,0,0,0,0
0605612v1.pdf,93343,MgB2_class;cuprate,0,0,0,0
1901.10149v1.pdf,16317,MgB2_class,0,0,0,0
2105.12246v1.pdf,43889,,0,0,0,0
1810.12657v1.pdf,37594,,0,0,0,0
Bi2Sr2CaCu2O8_2101.02292.pdf,46178,cuprate,0,1,0,0
Bi2Sr2CaCu2O8_1302.3148.pdf,23245,MgB2_class;cuprate,0,1,0,0
NbTi_2302.07827.pdf,21800,,0,0,0,0
YBa2Cu3O7_2103.00447.pdf,32151,cuprate,0,1,0,0
Bi2Sr2CaCu2O8_2102.1146.pdf,38352,,0,0,0,0
Bi2Sr2CaCu2O8_1409.8216.pdf,45177,cuprate,0,0,0,0
NbTi_2106.12371.pdf,30348,MgB2_class;cuprate;iron_pnictide_1111,0,0,0,0
Bi2Sr2CaCu2O8_1301.3401.pdf,27859,MgB2_class;cuprate,0,0,0,0
NbTi_2509.01447.pdf,27623,,0,0,0,0
Bi2Sr2CaCu2O8_1707.02891.pdf,50651,cuprate,0,0,0,0
Nb3Sn_2603.10472.pdf,27578,,0,0,0,0
Nb3Sn_1402.3001.pdf,14636,,0,0,0,0
Nb3Sn_1903.08121.pdf,27145,,0,0,0,0
Bi2Sr2CaCu2O8_0910.1104.pdf,16142,cuprate,1,0,0,0
YBa2Cu3O7_1212.0452.pdf,24529,cuprate,0,1,0,0
BaFeAs2_1005.2023.pdf,18580,iron_pnictide_122;iron_pnictide_1111,0,0,0,0
YBa2Cu3O7_1210.8289.pdf,22713,cuprate,0,0,0,0
SrLaCuO4_1112.6104.pdf,8085,cuprate,0,0,0,0
LiFeAs_0807.2643.pdf,26581,iron_pnictide_122;iron_pnictide_1111,0,0,0,0
YBa2Cu3O7_1311.3373.pdf,18143,cuprate,0,0,0,0
SrLaCuO4_1706.04696.pdf,23250,cuprate,0,0,0,0
MgB2_1102.5625.pdf,16149,MgB2_class,0,0,0,0
Nb3Sn_1711.09421.pdf,21438,cuprate,0,0,0,0
YBa2Cu3O7_2011.07322.pdf,16853,cuprate,1,0,0,0
BaFeAs2_1412.1580.pdf,24267,iron_pnictide_122;MgB2_class,0,0,0,0
LiFeAs_1101.3159.pdf,20142,iron_chalcogenide_11;iron_pnictide_122;cuprate;iron_pnictide_1111,1,0,0,0
YBa2Cu3O7_0808.3409.pdf,20299,cuprate,0,0,0,0
Nb3Sn_1701.08681.pdf,25920,iron_chalcogenide_11,0,0,0,0
Bi2Sr2CaCu2O8_1302.3370.pdf,47732,cuprate,0,0,0,0
Bi2Sr2CaCu2O8_1403.4478.pdf,28444,MgB2_class;cuprate,0,1,0,0
MgB2_1206.3550.pdf,32183,MgB2_class,0,1,0,0
SrLaCuO4_1202.5359.pdf,23307,cuprate,0,0,0,0
BaFeAs2_1606.01477.pdf,42957,iron_chalcogenide_11;iron_pnictide_122;cuprate;iron_pnictide_1111,0,1,0,0
Nb3Sn_1504.05366.pdf,27423,,0,0,0,0
BaFeAs2_2101.05502.pdf,19881,iron_pnictide_122,0,0,0,0
SrLaCuO4_1309.5910.pdf,56791,cuprate,0,0,0,0
Nb3Sn_1706.10253.pdf,63029,,1,0,0,0
MgB2_1112.1911.pdf,56687,MgB2_class;cuprate,0,1,0,0
LiFeAs_1108.5583.pdf,24748,MgB2_class,0,0,0,0
Nb3Sn_1411.5397.pdf,20549,,0,0,0,0
Bi2Sr2CaCu2O8_1807.11366.pdf,44939,cuprate,0,0,0,0
SrLaCuO4_condmat_9806341.pdf,19688,cuprate,0,0,0,0
YBa2Cu3O7_condmat_0110357.pdf,65361,cuprate,0,0,0,0
SrLaCuO4_1404.7474.pdf,40421,cuprate,0,0,0,0
SrLaCuO4_condmat_0603076.pdf,20661,cuprate,0,0,0,0
YBa2Cu3O7_1612.08553.pdf,15854,cuprate,0,0,0,0
LiFeAs_0812.1215.pdf,21762,,0,0,0,0
SrLaCuO4_condmat_0501627.pdf,28325,cuprate,0,0,0,0
BaFeAs2_2001.10151.pdf,26748,iron_chalcogenide_11;iron_pnictide_122,0,0,0,0
BaFeAs2_0910.1071.pdf,14279,iron_chalcogenide_11;iron_pnictide_122;cuprate;iron_pnictide_1111,0,0,0,0
SrLaCuO4_1908.03086.pdf,64850,cuprate,0,0,0,0
YBa2Cu3O7_condmat_0602422.pdf,12132,cuprate,0,0,0,0
MgB2_condmat_0108265.pdf,131308,MgB2_class;cuprate,1,0,0,0
MgB2_1108.5775.pdf,40134,MgB2_class,1,0,0,0
YBa2Cu3O7_condmat_0410300.pdf,67156,MgB2_class;cuprate,0,0,0,0
LiFeAs_2210.02252.pdf,46330,iron_chalcogenide_11;cuprate,0,0,0,0
BaFeAs2_1106.6065.pdf,36876,iron_pnictide_122,0,0,0,0
MgB2_1102.5573.pdf,28928,MgB2_class,0,0,0,0
MgB2_condmat_0612472.pdf,14023,MgB2_class,0,1,0,0
1108.0407v1.pdf,19708,iron_chalcogenide_11,0,0,0,0
2308.02128v1.pdf,42995,iron_chalcogenide_11;MgB2_class;cuprate;iron_pnictide_1111,0,0,0,0
1903.09083v2.pdf,125619,cuprate,0,0,0,0
0602484v1.pdf,20660,MgB2_class,0,1,0,0
0104249v3.pdf,21493,MgB2_class;cuprate,1,1,1,0
0404296v1.pdf,12000,cuprate,0,0,0,0
1712.02558v1.pdf,35780,iron_chalcogenide_11;iron_pnictide_122;cuprate,1,1,1,0
1711.05718v2.pdf,30913,iron_chalcogenide_11;cuprate,0,0,0,0
1311.3373v1.pdf,18143,cuprate,0,0,0,0
2012.13723v3.pdf,34643,iron_chalcogenide_11;iron_pnictide_122;iron_pnictide_1111,0,1,0,0
1710.08574v1.pdf,89155,iron_chalcogenide_11;iron_pnictide_122;MgB2_class;cuprate;iron_pnictide_1111,0,1,0,0
1003.0946v2.pdf,25095,cuprate;iron_pnictide_1111,1,0,0,0
1307.1259v2.pdf,38750,MgB2_class;cuprate;iron_pnictide_1111,1,1,1,0
1307.1282v1.pdf,34190,iron_chalcogenide_11;iron_pnictide_122;cuprate;iron_pnictide_1111,0,1,0,0
1201.3713v3.pdf,25845,cuprate,1,0,0,0
2601.04363v1.pdf,49270,,0,0,0,0
0806.1318v1.pdf,14594,MgB2_class;cuprate;iron_pnictide_1111,0,1,0,0
0608700v1.pdf,22100,MgB2_class,0,0,0,0
1103.1398v1.pdf,20387,cuprate,0,0,0,0
1911.05237v1.pdf,37724,cuprate,0,0,0,0
1808.06072v1.pdf,52431,iron_chalcogenide_11;iron_pnictide_122;MgB2_class;cuprate;iron_pnictide_1111,1,1,1,0
1611.08455v1.pdf,33412,iron_chalcogenide_11;cuprate,1,1,1,0
1111.0401v1.pdf,22007,,0,0,0,0
0710.0111v1.pdf,23732,MgB2_class,1,0,0,0
0603566v1.pdf,28694,MgB2_class,1,1,1,0
2601.01328v1.pdf,47420,iron_chalcogenide_11;iron_pnictide_122;MgB2_class;iron_pnictide_1111,0,1,0,0
2110.02053v1.pdf,84301,,0,0,0,0
1207.5682v1.pdf,13646,cuprate,0,0,0,0
2106.10612v1.pdf,44438,iron_pnictide_122;MgB2_class;cuprate,0,1,0,0
2210.01305v1.pdf,42354,iron_pnictide_122;MgB2_class;cuprate;iron_pnictide_1111,0,1,0,0
0305170v2.pdf,15200,,0,0,0,0
1110.5784v2.pdf,17902,iron_pnictide_122;cuprate;iron_pnictide_1111,0,0,0,0
0510093v2.pdf,22839,cuprate,0,0,0,0
2111.11255v1.pdf,27273,cuprate,0,1,0,0
1109.3658v1.pdf,56493,,0,0,0,0
0708.1222v1.pdf,21459,cuprate,0,0,0,0
0105586v1.pdf,17681,,0,0,0,0
1901.06797v3.pdf,11883,cuprate,0,0,0,0
0103176v1.pdf,9918,MgB2_class;cuprate,1,0,0,0
1207.6982v3.pdf,24338,MgB2_class;cuprate,0,0,0,0
1305.6820v1.pdf,25295,iron_pnictide_122;iron_pnictide_1111,0,1,0,0
0811.4279v1.pdf,26579,cuprate,0,1,0,0
1903.04066v1.pdf,35092,iron_pnictide_122;cuprate;iron_pnictide_1111,1,1,1,0
1302.4583v1.pdf,19811,iron_chalcogenide_11;iron_pnictide_122;MgB2_class;cuprate;iron_pnictide_1111,0,1,0,0
0608213v1.pdf,16423,,0,1,0,0
0001131v1.pdf,23437,,0,0,0,0
1104.5372v2.pdf,12829,iron_pnictide_122;cuprate;iron_pnictide_1111,0,0,0,0
0206444v1.pdf,18231,MgB2_class,0,1,0,0
1211.1141v1.pdf,20240,cuprate;iron_pnictide_1111,0,0,0,0
2210.11712v1.pdf,21010,iron_chalcogenide_11;cuprate,0,0,0,0
1803.07025v1.pdf,35892,iron_chalcogenide_11;MgB2_class,0,0,0,0
1908.04640v2.pdf,48522,cuprate,0,1,0,0
1912.04507v2.pdf,16578,MgB2_class,0,1,0,0
2012.00222v1.pdf,26165,iron_pnictide_122;cuprate,0,0,0,0
1706.10253v1.pdf,63029,,1,0,0,0
1202.1473v2.pdf,29345,iron_pnictide_122;MgB2_class;cuprate;iron_pnictide_1111,1,0,0,0
1206.6929v2.pdf,20220,cuprate;iron_pnictide_1111,0,0,0,0
2102.05944v3.pdf,64960,cuprate,0,0,0,0
2511.19058v1.pdf,37079,iron_chalcogenide_11;iron_pnictide_122;cuprate;iron_pnictide_1111,0,1,0,0
2403.02320v1.pdf,48548,,0,0,0,0
2111.09825v1.pdf,65184,MgB2_class;cuprate,0,0,0,0
0807.0135v1.pdf,25504,MgB2_class,1,0,0,0
2403.19981v1.pdf,29297,iron_chalcogenide_11;iron_pnictide_122;MgB2_class;iron_pnictide_1111,0,1,0,0
0404257v1.pdf,10650,MgB2_class;cuprate,1,1,1,0
1903.08121v4.pdf,27145,,0,0,0,0
1109.5479v1.pdf,12045,iron_chalcogenide_11;iron_pnictide_122,0,1,0,0
1512.02027v1.pdf,19481,iron_chalcogenide_11,0,0,0,0
0306083v1.pdf,38421,MgB2_class;cuprate,0,1,0,0
2412.08113v2.pdf,27383,cuprate,0,1,0,0
2012.01387v2.pdf,51827,cuprate,0,0,0,0
2509.25797v1.pdf,31581,iron_chalcogenide_11,0,0,0,0
2512.16274v1.pdf,45595,iron_chalcogenide_11;MgB2_class;cuprate,0,0,0,0
2008.11823v1.pdf,44437,iron_chalcogenide_11;iron_pnictide_122;MgB2_class;cuprate;iron_pnictide_1111,0,1,0,0
2410.22195v1.pdf,17798,cuprate,0,0,0,0
1104.0477v2.pdf,18440,iron_chalcogenide_11;MgB2_class,0,0,0,0
0106243v2.pdf,63533,cuprate,0,0,0,0
1301.6054v2.pdf,32283,MgB2_class,1,1,1,0
0405567v1.pdf,18819,MgB2_class,0,0,0,0
2409.16758v2.pdf,15510,cuprate,0,0,0,0
0810.5035v1.pdf,15649,MgB2_class,0,1,0,0
0405506v1.pdf,14098,,0,0,0,0
1107.1116v1.pdf,17457,cuprate,0,0,0,0
1703.06393v1.pdf,27073,iron_chalcogenide_11;iron_pnictide_122;cuprate,0,1,0,0
0104236v1.pdf,21557,MgB2_class;cuprate,0,1,0,0
2203.07551v3.pdf,53046,iron_pnictide_122;MgB2_class;cuprate;iron_pnictide_1111,0,0,0,0
0103425v1.pdf,20827,MgB2_class,1,0,0,0
0104156v2.pdf,13289,MgB2_class,0,0,0,0
0206254v1.pdf,76119,cuprate,0,0,0,0
0207093v2.pdf,31798,MgB2_class,0,1,0,0
0608404v1.pdf,95924,,1,1,1,0
1706.03303v1.pdf,23963,iron_chalcogenide_11;MgB2_class;iron_pnictide_1111,0,1,0,0
9812222v1.pdf,16534,cuprate,0,0,0,0
2508.17707v2.pdf,14924,,0,0,0,0
2311.09177v2.pdf,39738,cuprate,0,0,0,0
2202.06329v3.pdf,64759,MgB2_class;cuprate,0,0,0,0
1511.04938v1.pdf,32533,iron_chalcogenide_11;iron_pnictide_122;MgB2_class;cuprate,0,0,0,0
0401033v1.pdf,21084,cuprate,0,0,0,0
0507083v1.pdf,21687,MgB2_class;cuprate,0,0,0,0
0605613v1.pdf,52742,cuprate,1,1,1,0
1409.8216v1.pdf,45177,cuprate,0,0,0,0
1110.0706v3.pdf,116869,iron_chalcogenide_11;iron_pnictide_122;MgB2_class;cuprate;iron_pnictide_1111,1,0,0,0
1403.1947v2.pdf,29222,iron_chalcogenide_11;iron_pnictide_122;MgB2_class;cuprate;iron_pnictide_1111,0,0,0,0
2511.19050v1.pdf,35235,iron_chalcogenide_11;iron_pnictide_122;cuprate,0,1,0,0
0901.2101v2.pdf,21697,,0,1,0,0
1308.3557v3.pdf,21755,iron_chalcogenide_11;cuprate;iron_pnictide_1111,1,0,0,0
2601.10838v1.pdf,30328,,0,0,0,0
0003253v2.pdf,6371,cuprate,0,1,0,0
9811303v2.pdf,81575,cuprate,0,0,0,0
0602651v1.pdf,26246,cuprate,0,0,0,0
0107109v1.pdf,24261,cuprate,1,0,0,0
1011.5721v2.pdf,33902,iron_pnictide_122;cuprate;iron_pnictide_1111,0,0,0,0
1907.00427v1.pdf,52121,iron_chalcogenide_11;iron_pnictide_122;MgB2_class;cuprate,1,0,0,0
2004.10423v1.pdf,43359,iron_chalcogenide_11;iron_pnictide_122;MgB2_class;cuprate;iron_pnictide_1111,0,1,0,0
2107.02623v1.pdf,15172,iron_chalcogenide_11;cuprate,0,0,0,0
9907071v1.pdf,28400,,0,0,0,0
1101.0442v3.pdf,19245,,0,0,0,0
1508.05781v1.pdf,29365,iron_pnictide_122;MgB2_class;cuprate,0,1,0,0
2104.05908v2.pdf,39818,iron_chalcogenide_11;cuprate,0,1,0,0
2205.06500v1.pdf,51956,iron_chalcogenide_11;MgB2_class;cuprate,0,0,0,0
1201.1886v1.pdf,20579,cuprate,0,0,0,0
1801.04972v1.pdf,39391,cuprate,0,1,0,0
0701147v1.pdf,23761,MgB2_class;cuprate,1,0,0,0
1001.5099v1.pdf,18111,MgB2_class,1,1,1,0
2312.13475v1.pdf,44135,,0,0,0,0
0907.0147v2.pdf,21187,iron_chalcogenide_11;iron_pnictide_122;MgB2_class;cuprate;iron_pnictide_1111,1,1,1,0
0911.5582v1.pdf,10520,iron_pnictide_122;MgB2_class;cuprate,0,0,0,0
1110.4532v2.pdf,25892,iron_chalcogenide_11;cuprate;iron_pnictide_1111,0,1,0,0
1105.4190v2.pdf,34111,,0,0,0,0
1307.3576v1.pdf,28784,iron_chalcogenide_11;iron_pnictide_122;cuprate;iron_pnictide_1111,0,1,0,0
0906.0444v1.pdf,20269,iron_pnictide_122;cuprate;iron_pnictide_1111,0,1,0,0
1108.5583v3.pdf,24748,MgB2_class,0,0,0,0
2511.19054v1.pdf,25665,iron_chalcogenide_11;cuprate,0,1,0,0
2407.05493v1.pdf,40074,iron_pnictide_122;MgB2_class;cuprate,1,0,0,0
0806.2839v1.pdf,15334,MgB2_class;cuprate;iron_pnictide_1111,1,1,1,0
1111.7079v1.pdf,28028,cuprate,0,1,0,0
0312652v3.pdf,34859,,0,0,0,0
0910.1297v1.pdf,48374,iron_chalcogenide_11;iron_pnictide_122;MgB2_class;cuprate;iron_pnictide_1111,1,1,1,0
1606.05434v1.pdf,25723,cuprate,0,0,0,0
1507.06247v3.pdf,21135,iron_chalcogenide_11;cuprate;iron_pnictide_1111,1,1,1,0
1812.10632v1.pdf,31702,cuprate,0,1,0,0
1406.3109v1.pdf,21858,iron_chalcogenide_11;iron_pnictide_122;MgB2_class;cuprate,1,1,1,0
0310196v1.pdf,15486,MgB2_class,0,1,0,0
2407.16848v1.pdf,44716,iron_pnictide_122;cuprate,0,0,0,0
9806122v1.pdf,57792,cuprate,0,0,0,0
1101.5206v2.pdf,37393,MgB2_class,1,1,1,0
1204.0339v2.pdf,28536,iron_chalcogenide_11;iron_pnictide_122;MgB2_class;cuprate,1,1,1,0
2111.11670v1.pdf,38614,,1,1,1,0
0212108v1.pdf,19649,MgB2_class;cuprate,0,0,0,0
1310.4623v1.pdf,18063,iron_pnictide_122;cuprate;iron_pnictide_1111,0,1,0,0
1902.08302v1.pdf,48840,,0,0,0,0
1004.4185v1.pdf,22867,MgB2_class;cuprate;iron_pnictide_1111,1,0,0,0
1506.05183v1.pdf,29523,iron_chalcogenide_11;iron_pnictide_122;MgB2_class;cuprate;iron_pnictide_1111,1,1,1,0
1605.09791v2.pdf,22724,iron_chalcogenide_11;cuprate,0,1,0,0
1605.09610v3.pdf,63923,MgB2_class;cuprate;iron_pnictide_1111,0,0,0,0
2406.03013v1.pdf,32028,cuprate,0,0,0,0
0612472v1.pdf,14023,MgB2_class,0,1,0,0
1912.08414v1.pdf,23658,iron_chalcogenide_11;iron_pnictide_122;cuprate,1,1,1,0
1003.0153v1.pdf,16122,iron_chalcogenide_11;cuprate;iron_pnictide_1111,0,0,0,0
1609.06397v1.pdf,50774,iron_chalcogenide_11;iron_pnictide_122;MgB2_class;cuprate,0,0,0,0
2507.22238v2.pdf,35691,cuprate,0,0,0,0
1205.1741v3.pdf,54327,iron_pnictide_122;MgB2_class;cuprate;iron_pnictide_1111,1,0,0,0
1903.00866v2.pdf,37077,iron_chalcogenide_11;iron_pnictide_122;cuprate,1,1,1,0
0211636v1.pdf,14909,cuprate,0,0,0,0
0903.3142v2.pdf,27223,cuprate,0,0,0,0
2103.12261v1.pdf,25769,cuprate,0,0,0,0
0507652v1.pdf,19589,MgB2_class,0,1,0,0
2504.06454v1.pdf,88763,MgB2_class;cuprate,1,1,1,0
1104.0137v1.pdf,28065,cuprate;iron_pnictide_1111,1,1,1,0
2311.00195v1.pdf,41833,MgB2_class;cuprate,0,1,0,0
2510.09921v2.pdf,43619,iron_chalcogenide_11,0,0,0,0
0506003v1.pdf,18843,,0,0,0,0
0003389v1.pdf,31193,,0,0,0,0
1901.10049v1.pdf,51430,iron_chalcogenide_11;iron_pnictide_122;MgB2_class;cuprate;iron_pnictide_1111,1,1,1,0
2508.19584v1.pdf,50766,iron_chalcogenide_11;MgB2_class,1,1,1,0
0607350v1.pdf,18046,MgB2_class,1,1,1,0
0111316v2.pdf,45974,cuprate,0,0,0,0
0407330v2.pdf,23844,,0,0,0,0
0908.3372v1.pdf,13667,MgB2_class;cuprate,1,0,0,0
0009254v1.pdf,19279,,0,0,0,0
0311157v2.pdf,26704,MgB2_class,0,0,0,0
0305201v1.pdf,16341,MgB2_class;cuprate,0,1,0,0
0501225v1.pdf,20057,cuprate,0,0,0,0
2502.17063v1.pdf,50002,iron_chalcogenide_11;iron_pnictide_122;MgB2_class;cuprate;iron_pnictide_1111,0,0,0,0
C012_oa_10.1088_1361-6668_ab4e7c.pdf,23658,iron_chalcogenide_11;iron_pnictide_122;cuprate,1,1,1,0
C005_oa_10.1038_srep08213.pdf,29121,iron_chalcogenide_11;iron_pnictide_122;MgB2_class;cuprate;iron_pnictide_1111,1,1,1,0
Fe2TeSe_0906.3221.pdf,14884,iron_chalcogenide_11;iron_pnictide_1111,0,0,0,0
MgB2_0701391.pdf,18347,MgB2_class,1,0,0,0
BaFeAs2_1111.3918.pdf,20113,iron_chalcogenide_11;iron_pnictide_122;iron_pnictide_1111,0,0,0,0
Fe2TeSe_1002.2669.pdf,19167,iron_chalcogenide_11;cuprate,0,0,0,0
BaFeAs2_1108.4307.pdf,19699,iron_pnictide_122;iron_pnictide_1111,0,0,0,0
BaFeAs2_1003.0132.pdf,14488,iron_pnictide_122;iron_pnictide_1111,0,1,0,0
Nb3Sn_2601.09945.pdf,33370,,0,0,0,0
MgB2_0509475.pdf,11275,MgB2_class,0,1,0,0
Nb3Sn_2109.07066.pdf,33947,,0,0,0,0
Fe2TeSe_1012.1996.pdf,12675,iron_chalcogenide_11;cuprate;iron_pnictide_1111,0,0,0,0
BaFeAs2_0810.1944.pdf,22496,iron_pnictide_122;MgB2_class;cuprate;iron_pnictide_1111,1,0,0,0
Nb3Sn_1401.2843.pdf,48209,,0,0,0,0
Fe2TeSe_1505.03730.pdf,40038,iron_chalcogenide_11;iron_pnictide_1111,0,0,0,0
Fe2TeSe_0912.0876.pdf,17856,iron_chalcogenide_11;iron_pnictide_122;MgB2_class,0,0,0,0
Nb3Sn_1210.3705.pdf,29132,,0,0,0,0
Nb3Sn_2205.12864.pdf,39497,MgB2_class,0,0,0,0
MgB2_0602402.pdf,15591,MgB2_class;cuprate,0,0,0,0
Nb3Sn_2307.08757.pdf,18755,MgB2_class,0,0,0,0
Nb3Sn_1301.5797.pdf,17835,,0,0,0,0
Fe2TeSe_1108.4399.pdf,19632,iron_chalcogenide_11;cuprate,0,0,0,0
MgB2_0708.3883.pdf,22915,MgB2_class,1,1,1,0
BaFeAs2_0902.1085.pdf,36131,iron_pnictide_122;cuprate;iron_pnictide_1111,0,0,0,0
MgB2_0311055.pdf,17200,MgB2_class,0,0,0,0
BaFeAs2_2208.13577.pdf,43412,cuprate,0,0,0,0
MgB2_0204472.pdf,17342,MgB2_class;cuprate,0,1,0,0
Nb3Sn_0211349.pdf,13107,MgB2_class;cuprate,0,0,0,0
Nb3Sn_2302.02054.pdf,68013,,0,0,0,0
BaFeAs2_1311.5235.pdf,21670,,0,0,0,0
Nb3Sn_2511.15116.pdf,44452,cuprate,0,0,0,0
BaFeAs2_1207.3567.pdf,27509,iron_pnictide_122;cuprate,0,0,0,0
MgB2_0104086.pdf,15221,MgB2_class,0,0,0,0
MgB2_0409408.pdf,21247,MgB2_class;cuprate,0,1,0,0
MgB2_0603566.pdf,28694,MgB2_class,1,1,1,0
BaFeAs2_0910.0268.pdf,27469,iron_pnictide_122;MgB2_class;cuprate;iron_pnictide_1111,0,1,0,0
Nb3Sn_2307.08844.pdf,9353,,0,0,0,0
BaFeAs2_1401.7518.pdf,13695,cuprate,0,0,0,0
Nb3Sn_0606303.pdf,67079,,1,1,1,0
Nb3Sn_0812.4463.pdf,21608,,0,0,0,0
Fe2TeSe_1504.00435.pdf,19632,iron_chalcogenide_11;MgB2_class,1,1,1,0
KFeAs2_1009.4002.pdf,22680,iron_chalcogenide_11;iron_pnictide_122;cuprate;iron_pnictide_1111,0,0,0,0
KFeAs2_0805.4630.pdf,17271,iron_pnictide_122;iron_pnictide_1111,0,0,0,0
KFeAs2_1503.03838.pdf,25155,iron_pnictide_122;iron_pnictide_1111,0,0,0,0
KBaFeAs4_1808.06072.pdf,52431,iron_chalcogenide_11;iron_pnictide_122;MgB2_class;cuprate;iron_pnictide_1111,1,1,1,0
KBaFeAs4_2003.02888.pdf,52809,iron_chalcogenide_11;iron_pnictide_122;MgB2_class,1,0,0,0
SrFeAs2_0808.1985.pdf,17877,iron_pnictide_122;iron_pnictide_1111,0,0,0,0
SrFeAs2_1205.4103.pdf,50400,iron_chalcogenide_11;iron_pnictide_122;MgB2_class;cuprate;iron_pnictide_1111,0,0,0,0
SrFeAs2_1303.4182.pdf,27235,iron_pnictide_122,0,0,0,0
SrFeAs2_0806.4726.pdf,21437,iron_pnictide_122;cuprate,0,0,0,0
SrFeAs2_0905.0859.pdf,46005,iron_pnictide_1111,0,0,0,0
SrFeAs2_1302.4855.pdf,20319,iron_pnictide_122;MgB2_class;cuprate,1,1,1,0
SrFeAs2_0810.2120.pdf,18879,iron_pnictide_1111,0,0,0,0
MgB2_1205.6237.pdf,10715,MgB2_class,0,0,0,0
MgB2_0302242.pdf,26277,MgB2_class,0,0,0,0
MgB2_0211617.pdf,16030,MgB2_class,0,0,0,0
MgB2_0209270.pdf,45906,MgB2_class,0,0,0,0
MgB2_0108458.pdf,9232,MgB2_class,0,0,0,0
MgB2_0807.3259.pdf,18165,MgB2_class,0,0,0,0
MgB2_0910.5681.pdf,17350,MgB2_class,0,0,0,0
MgB2_0106002.pdf,11153,MgB2_class,0,1,0,0
MgB2_0204068.pdf,17001,MgB2_class,0,1,0,0
MgB2_1811.07574.pdf,29199,MgB2_class;cuprate,0,0,0,0
MgB2_0612403.pdf,17533,MgB2_class,1,1,1,0
MgB2_0110267.pdf,43066,MgB2_class;cuprate,0,0,0,0
MgB2_0210591.pdf,17519,MgB2_class,0,0,0,0
MgB2_1503.07069.pdf,37786,MgB2_class;cuprate,0,0,0,0
MgB2_0106148.pdf,17452,MgB2_class,1,1,1,0
MgB2_1207.6982.pdf,24338,MgB2_class;cuprate,0,0,0,0
MgB2_0201261.pdf,18737,MgB2_class,0,1,0,0
MgB2_0709.1691.pdf,22714,MgB2_class,0,0,0,0
MgB2_0102507.pdf,14043,MgB2_class;cuprate,0,0,0,0
MgB2_0712.2273.pdf,14279,MgB2_class,0,1,0,0
MgB2_0102498.pdf,10711,MgB2_class;cuprate,0,0,0,0
MgB2_0109283.pdf,12143,MgB2_class,0,1,0,0
MgB2_0512118.pdf,21138,MgB2_class,0,0,0,0
MgB2_1101.5206.pdf,37393,MgB2_class,1,1,1,0
MgB2_0106562.pdf,14497,MgB2_class;cuprate,0,0,0,0
MgB2_0807.0135.pdf,25504,MgB2_class,1,0,0,0
MgB2_0104350.pdf,13230,,0,0,0,0
MgB2_0301051.pdf,19294,MgB2_class,0,0,0,0
MgB2_0106341.pdf,13524,MgB2_class,0,1,0,0
MgB2_0104230.pdf,13690,MgB2_class,0,0,0,0
MgB2_0103563.pdf,13078,MgB2_class;cuprate,0,0,0,0
MgB2_0204510.pdf,26841,MgB2_class,0,0,0,0
MgB2_0608650.pdf,18995,MgB2_class,0,1,0,0
MgB2_0901.4546.pdf,30417,MgB2_class,0,1,0,0
MgB2_0207033.pdf,26614,MgB2_class;cuprate,1,0,0,0
MgB2_0903.3858.pdf,22749,MgB2_class;cuprate,1,1,1,0
MgB2_0102290.pdf,16082,MgB2_class,0,0,0,0
MgB2_0109114.pdf,17024,MgB2_class;cuprate,0,0,0,0
MgB2_0305027.pdf,17259,MgB2_class,0,0,0,0
MgB2_0104395.pdf,27299,MgB2_class,1,1,1,0
MgB2_0409651.pdf,12757,MgB2_class,1,1,1,0
MgB2_0106226.pdf,25544,MgB2_class;cuprate,1,1,1,0
MgB2_1602.03211.pdf,22027,MgB2_class;cuprate,0,0,0,0
MgB2_0306013.pdf,23872,MgB2_class,0,1,0,0
MgB2_0204599.pdf,37868,MgB2_class,0,1,0,0
MgB2_0110231.pdf,11994,MgB2_class,0,1,0,0
MgB2_0203551.pdf,26607,MgB2_class,1,1,1,0
MgB2_1408.1277.pdf,22265,MgB2_class;cuprate,0,0,0,0
MgB2_0304004.pdf,14709,MgB2_class,0,1,0,0
MgB2_0207727.pdf,17247,MgB2_class,0,1,0,0
MgB2_0211018.pdf,33540,MgB2_class,1,1,1,0
MgB2_0811.0986.pdf,32655,MgB2_class,0,0,0,0
MgB2_0109216.pdf,26209,,0,0,0,0
MgB2_0909.5526.pdf,27697,MgB2_class,0,0,0,0
V3Si_2301.00756.pdf,0,,0,0,0,1
V3Si_0509244.pdf,19378,MgB2_class,0,0,0,0
V3Si_2304.10766.pdf,28291,MgB2_class,0,0,0,0
V3Si_1311.3420.pdf,34189,MgB2_class,1,0,0,0
V3Si_0907.3639.pdf,21292,MgB2_class,0,0,0,0
V3Si_2309.11055.pdf,28820,MgB2_class;cuprate,0,0,0,0
V3Si_2204.03729.pdf,30737,cuprate,0,0,0,0
V3Si_0309494.pdf,21192,cuprate,0,1,0,0
V3Si_9704251.pdf,19261,,0,0,0,0
